onset	duration	pict	response
0.0	1.4837	pict15_1.JPG	4
16.0	3.3167	pict01_1.JPG	3
32.0	4.7667	pict36_1.JPG	4
48.0	2.9334	pict71_1.JPG	1
64.0	5.2841	pict23_1.JPG	4
80.0	5.1501	pict65_1.JPG	3
96.0	2.9672	pict02_1.JPG	4
112.0	2.1167	pict04_1.JPG	3
128.0	3.0666	pict18_1.JPG	4
144.0	3.8333	pict24_1.JPG	4
160.0	3.4837	pict39_1.JPG	1
176.0	5.6832	pict13_1.JPG	3
192.0	2.2166	pict09_1.JPG	4
208.0	2.2167	pict66_1.JPG	1
224.0	3.6666	pict20_1.JPG	4
240.0	2.8001	pict57_1.JPG	2
256.0	2.4167	pict10_1.JPG	3
272.0	1.3501	pict12_1.JPG	4
