onset	duration	pict	response
0.0	6.2574	pict72.JPG	1
16.0	7.7473	pict32.JPG	4
32.0	6.2748	pict21.JPG	1
48.0	8.8458	pict45.JPG	1
64.0	6.3326	pict12.JPG	2
80.0	6.9954	pict67.JPG	3
96.0	6.2416	pict18.JPG	4
112.0	7.3078	pict25.JPG	4
128.0	7.5580	pict66.JPG	2
144.0	7.1415	pict11.JPG	1
160.0	6.0920	pict34.JPG	1
176.0	7.9071	pict07.JPG	4
192.0	8.3473	pict70.JPG	2
208.0	6.8278	pict36.JPG	1
224.0	7.4783	pict37.JPG	4
240.0	7.7291	pict38.JPG	3
256.0	8.3571	pict16.JPG	2
272.0	8.4431	pict15.JPG	4
