onset	duration	pict	response
0.0	6.9093	pict70_1.JPG	1
16.0	4.5173	pict51_1.JPG	1
32.0	16.0000	pict33_1.JPG	1
48.0	6.0120	pict07_1.JPG	4
64.0	6.0915	pict38_1.JPG	4
80.0	5.3306	pict58_1.JPG	1
96.0	7.2189	pict42_1.JPG	4
112.0	7.9949	pict28_1.JPG	2
128.0	5.7300	pict17_1.JPG	1
144.0	6.6642	pict41_1.JPG	4
160.0	16.0000	pict47_1.JPG	4
176.0	4.9316	pict14_1.JPG	3
192.0	6.1964	pict46_1.JPG	3
208.0	6.8951	pict56_1.JPG	3
224.0	5.7314	pict63_1.JPG	4
240.0	8.0705	pict08_1.JPG	4
256.0	5.7752	pict67_1.JPG	1
272.0	7.0298	pict59_1.JPG	1
