onset	duration	pict	response
0.0	2.2927	pict70_1.JPG	2
16.0	1.7998	pict51_1.JPG	1
32.0	4.6119	pict33_1.JPG	4
48.0	2.4660	pict07_1.JPG	4
64.0	2.4402	pict38_1.JPG	1
80.0	3.3990	pict58_1.JPG	1
96.0	6.2650	pict42_1.JPG	2
112.0	4.9859	pict28_1.JPG	4
128.0	4.7051	pict17_1.JPG	2
144.0	3.1857	pict41_1.JPG	1
160.0	2.0529	pict47_1.JPG	1
176.0	3.9854	pict14_1.JPG	3
192.0	1.9861	pict46_1.JPG	1
208.0	6.1445	pict56_1.JPG	3
224.0	2.8656	pict63_1.JPG	1
240.0	2.6926	pict08_1.JPG	4
256.0	2.5725	pict67_1.JPG	1
272.0	3.6122	pict59_1.JPG	1
