onset	duration	pict	response
0.0	1.4534	pict32_1.JPG	4
16.0	1.2266	pict40_1.JPG	1
32.0	2.1996	pict22_1.JPG	3
48.0	2.6793	pict34_1.JPG	3
64.0	2.5336	pict35_1.JPG	4
80.0	1.4800	pict06_1.JPG	4
96.0	2.6261	pict55_1.JPG	2
112.0	1.7194	pict03_1.JPG	4
128.0	1.7084	pict68_1.JPG	1
144.0	2.5192	pict16_1.JPG	4
160.0	2.3860	pict69_1.JPG	4
176.0	2.0393	pict11_1.JPG	4
192.0	1.7594	pict54_1.JPG	1
208.0	2.2927	pict30_1.JPG	4
224.0	1.7864	pict45_1.JPG	2
240.0	2.0794	pict60_1.JPG	1
256.0	3.5855	pict72_1.JPG	3
272.0	3.1722	pict62_1.JPG	4
