onset	duration	pict	response
0.0	8.5050	pict05_1.JPG	4
16.0	8.8941	pict48_1.JPG	1
32.0	8.8658	pict53_1.JPG	1
48.0	8.5075	pict29_1.JPG	4
64.0	8.7121	pict21_1.JPG	4
80.0	8.4909	pict25_1.JPG	4
96.0	9.1082	pict52_1.JPG	2
112.0	8.7088	pict37_1.JPG	1
128.0	9.1763	pict64_1.JPG	1
144.0	9.5911	pict31_1.JPG	3
160.0	8.5410	pict49_1.JPG	1
176.0	9.0921	pict27_1.JPG	3
192.0	9.4092	pict61_1.JPG	1
208.0	8.8246	pict50_1.JPG	1
224.0	8.4468	pict26_1.JPG	3
240.0	8.7451	pict43_1.JPG	1
256.0	9.1114	pict19_1.JPG	2
272.0	8.9883	pict44_1.JPG	1
