onset	duration	pict	response
0.0	9.4135	pict15_1.JPG	4
16.0	8.7293	pict01_1.JPG	4
32.0	8.4054	pict36_1.JPG	4
48.0	9.2741	pict71_1.JPG	1
64.0	8.7290	pict23_1.JPG	4
80.0	8.7918	pict65_1.JPG	2
96.0	8.9451	pict02_1.JPG	4
112.0	9.0919	pict04_1.JPG	4
128.0	8.8444	pict18_1.JPG	4
144.0	9.2102	pict24_1.JPG	4
160.0	9.0774	pict39_1.JPG	2
176.0	8.7089	pict13_1.JPG	3
192.0	9.1095	pict09_1.JPG	4
208.0	9.3589	pict66_1.JPG	1
224.0	9.6775	pict20_1.JPG	3
240.0	9.2947	pict57_1.JPG	3
256.0	8.8595	pict10_1.JPG	3
272.0	8.0939	pict12_1.JPG	4
