onset	duration	pict	response
0.0	3.2667	pict70_1.JPG	1
16.0	1.4335	pict51_1.JPG	1
32.0	3.1835	pict33_1.JPG	3
48.0	4.3667	pict07_1.JPG	4
64.0	3.2172	pict38_1.JPG	1
80.0	4.1837	pict58_1.JPG	2
96.0	1.5672	pict42_1.JPG	1
112.0	5.5004	pict28_1.JPG	2
128.0	4.9170	pict17_1.JPG	4
144.0	2.3834	pict41_1.JPG	1
160.0	2.5500	pict47_1.JPG	2
176.0	1.9501	pict14_1.JPG	3
192.0	5.6667	pict46_1.JPG	1
208.0	2.8504	pict56_1.JPG	2
224.0	4.2834	pict63_1.JPG	2
240.0	1.6999	pict08_1.JPG	4
256.0	1.3337	pict67_1.JPG	1
272.0	1.4501	pict59_1.JPG	1
