onset	duration	pict	response
0.0	4.5667	pict32_1.JPG	3
16.0	4.2668	pict40_1.JPG	1
32.0	2.9668	pict22_1.JPG	3
48.0	5.2001	pict34_1.JPG	3
64.0	1.9173	pict35_1.JPG	4
80.0	3.8005	pict06_1.JPG	3
96.0	4.1835	pict55_1.JPG	2
112.0	4.4506	pict03_1.JPG	4
128.0	2.5833	pict68_1.JPG	2
144.0	2.3667	pict16_1.JPG	4
160.0	4.0501	pict69_1.JPG	2
176.0	6.5665	pict11_1.JPG	3
192.0	3.0668	pict54_1.JPG	2
208.0	2.1167	pict30_1.JPG	3
224.0	6.8168	pict45_1.JPG	1
240.0	2.2834	pict60_1.JPG	2
256.0	2.8168	pict72_1.JPG	1
272.0	5.2334	pict62_1.JPG	2
