onset	duration	pict	response
0.0	7.9668	pict15_1.JPG	4
16.0	7.2834	pict01_1.JPG	4
32.0	6.1000	pict36_1.JPG	4
48.0	7.4166	pict71_1.JPG	1
64.0	7.1673	pict23_1.JPG	4
80.0	8.7172	pict65_1.JPG	2
96.0	7.0170	pict02_1.JPG	4
112.0	6.5666	pict04_1.JPG	4
128.0	7.4666	pict18_1.JPG	4
144.0	8.1667	pict24_1.JPG	3
160.0	8.4167	pict39_1.JPG	1
176.0	8.9331	pict13_1.JPG	4
192.0	8.1500	pict09_1.JPG	4
208.0	7.9834	pict66_1.JPG	2
224.0	7.2667	pict20_1.JPG	3
240.0	6.9832	pict57_1.JPG	2
256.0	9.5999	pict10_1.JPG	4
272.0	8.1336	pict12_1.JPG	4
