onset	duration	pict	response
0.0	7.4500	pict70_1.JPG	1
16.0	7.3833	pict51_1.JPG	1
32.0	8.0668	pict33_1.JPG	4
48.0	8.5333	pict07_1.JPG	4
64.0	7.7337	pict38_1.JPG	1
80.0	8.1835	pict58_1.JPG	2
96.0	8.0835	pict42_1.JPG	1
112.0	8.6171	pict28_1.JPG	3
128.0	7.3499	pict17_1.JPG	3
144.0	7.5168	pict41_1.JPG	1
160.0	7.6333	pict47_1.JPG	1
176.0	8.7166	pict14_1.JPG	2
192.0	8.1333	pict46_1.JPG	2
208.0	8.5333	pict56_1.JPG	2
224.0	9.1003	pict63_1.JPG	1
240.0	7.8501	pict08_1.JPG	4
256.0	7.4333	pict67_1.JPG	1
272.0	8.0666	pict59_1.JPG	1
