onset	duration	pict	response
0.0	3.7001	pict32_1.JPG	3
16.0	4.0503	pict40_1.JPG	2
32.0	4.7500	pict22_1.JPG	3
48.0	3.7334	pict34_1.JPG	2
64.0	1.5342	pict35_1.JPG	4
80.0	2.2837	pict06_1.JPG	3
96.0	4.5001	pict55_1.JPG	2
112.0	1.7176	pict03_1.JPG	4
128.0	3.5669	pict68_1.JPG	1
144.0	2.9666	pict16_1.JPG	4
160.0	2.3836	pict69_1.JPG	2
176.0	3.3333	pict11_1.JPG	3
192.0	3.8833	pict54_1.JPG	3
208.0	3.2999	pict30_1.JPG	3
224.0	8.2332	pict45_1.JPG	1
240.0	3.4833	pict60_1.JPG	2
256.0	4.4665	pict72_1.JPG	3
272.0	3.4000	pict62_1.JPG	2
