onset	duration	pict	response
0.0	2.2335	pict70_1.JPG	1
16.0	9.4499	pict51_1.JPG	2
32.0	2.4002	pict33_1.JPG	4
48.0	9.6664	pict07_1.JPG	1
64.0	2.0008	pict38_1.JPG	1
80.0	3.4006	pict58_1.JPG	3
96.0	2.6674	pict42_1.JPG	4
112.0	4.5166	pict28_1.JPG	3
128.0	2.4666	pict17_1.JPG	4
144.0	2.9002	pict41_1.JPG	1
160.0	1.8669	pict47_1.JPG	1
176.0	2.7667	pict14_1.JPG	3
192.0	3.4166	pict46_1.JPG	1
208.0	5.3832	pict56_1.JPG	3
224.0	9.1497	pict63_1.JPG	2
240.0	2.1333	pict08_1.JPG	4
256.0	3.3000	pict67_1.JPG	1
272.0	1.7333	pict59_1.JPG	1
