onset	duration	pict	response
0.0	5.5835	pict32_1.JPG	2
16.0	4.8502	pict40_1.JPG	1
32.0	6.2167	pict22_1.JPG	3
48.0	4.6176	pict34_1.JPG	3
64.0	2.2339	pict35_1.JPG	4
80.0	3.2339	pict06_1.JPG	4
96.0	2.7670	pict55_1.JPG	2
112.0	2.5006	pict03_1.JPG	4
128.0	4.1669	pict68_1.JPG	1
144.0	2.4000	pict16_1.JPG	4
160.0	2.2167	pict69_1.JPG	4
176.0	2.7834	pict11_1.JPG	4
192.0	4.1500	pict54_1.JPG	3
208.0	3.9165	pict30_1.JPG	3
224.0	5.6834	pict45_1.JPG	2
240.0	4.1167	pict60_1.JPG	2
256.0	2.7666	pict72_1.JPG	3
272.0	2.6834	pict62_1.JPG	1
