onset	duration	pict	response
0.0	2.7336	pict05_1.JPG	4
16.0	2.6169	pict48_1.JPG	2
32.0	3.5835	pict53_1.JPG	2
48.0	4.8167	pict29_1.JPG	3
64.0	3.7339	pict21_1.JPG	3
80.0	2.5340	pict25_1.JPG	4
96.0	1.6669	pict52_1.JPG	3
112.0	2.5335	pict37_1.JPG	2
128.0	2.7169	pict64_1.JPG	1
144.0	3.5000	pict31_1.JPG	3
160.0	2.5169	pict49_1.JPG	1
176.0	2.1835	pict27_1.JPG	1
192.0	2.7334	pict61_1.JPG	3
208.0	2.6334	pict50_1.JPG	1
224.0	2.6334	pict26_1.JPG	4
240.0	2.1834	pict43_1.JPG	2
256.0	2.6176	pict19_1.JPG	4
272.0	2.4669	pict44_1.JPG	1
