onset	duration	pict	response
0.0	2.3197	pict05_1.JPG	4
16.0	4.0254	pict48_1.JPG	1
32.0	6.1179	pict53_1.JPG	1
48.0	6.2779	pict29_1.JPG	3
64.0	3.1333	pict21_1.JPG	3
80.0	1.9869	pict25_1.JPG	4
96.0	3.8791	pict52_1.JPG	1
112.0	2.8125	pict37_1.JPG	1
128.0	2.4396	pict64_1.JPG	1
144.0	6.7843	pict31_1.JPG	2
160.0	3.0390	pict49_1.JPG	1
176.0	2.6792	pict27_1.JPG	4
192.0	3.3989	pict61_1.JPG	2
208.0	2.7191	pict50_1.JPG	1
224.0	4.0786	pict26_1.JPG	3
240.0	4.4652	pict43_1.JPG	2
256.0	6.5044	pict19_1.JPG	3
272.0	5.2782	pict44_1.JPG	1
