onset	duration	pict	response
0.0	1.8531	pict15_1.JPG	4
16.0	3.6790	pict01_1.JPG	4
32.0	2.0529	pict36_1.JPG	4
48.0	5.9049	pict71_1.JPG	1
64.0	1.9204	pict23_1.JPG	4
80.0	3.4525	pict65_1.JPG	2
96.0	5.5315	pict02_1.JPG	3
112.0	3.1063	pict04_1.JPG	4
128.0	1.3863	pict18_1.JPG	4
144.0	3.5321	pict24_1.JPG	4
160.0	1.8263	pict39_1.JPG	1
176.0	3.5590	pict13_1.JPG	3
192.0	1.4929	pict09_1.JPG	4
208.0	3.2523	pict66_1.JPG	1
224.0	1.3196	pict20_1.JPG	4
240.0	3.2125	pict57_1.JPG	2
256.0	4.9584	pict10_1.JPG	3
272.0	2.4394	pict12_1.JPG	4
