onset	duration	pict	response
0.0	6.3745	pict05_1.JPG	3
16.0	6.1408	pict48_1.JPG	1
32.0	7.5858	pict53_1.JPG	1
48.0	6.2386	pict29_1.JPG	3
64.0	7.4965	pict21_1.JPG	3
80.0	8.2211	pict25_1.JPG	3
96.0	7.3717	pict52_1.JPG	1
112.0	6.8391	pict37_1.JPG	1
128.0	6.1257	pict64_1.JPG	1
144.0	7.3570	pict31_1.JPG	3
160.0	6.6396	pict49_1.JPG	1
176.0	6.9728	pict27_1.JPG	4
192.0	7.8885	pict61_1.JPG	1
208.0	7.1045	pict50_1.JPG	1
224.0	7.0903	pict26_1.JPG	4
240.0	6.3237	pict43_1.JPG	1
256.0	7.4259	pict19_1.JPG	4
272.0	6.3208	pict44_1.JPG	1
