onset	duration	pict	response
0.0	7.6546	pict32_1.JPG	4
16.0	9.3813	pict40_1.JPG	1
32.0	7.8350	pict22_1.JPG	4
48.0	7.9923	pict34_1.JPG	4
64.0	6.9778	pict35_1.JPG	4
80.0	7.3745	pict06_1.JPG	4
96.0	8.3437	pict55_1.JPG	2
112.0	6.9446	pict03_1.JPG	4
128.0	8.6269	pict68_1.JPG	2
144.0	5.3082	pict16_1.JPG	4
160.0	8.5263	pict69_1.JPG	3
176.0	6.2266	pict11_1.JPG	4
192.0	6.8434	pict54_1.JPG	1
208.0	6.8753	pict30_1.JPG	4
224.0	6.7767	pict45_1.JPG	1
240.0	7.1093	pict60_1.JPG	2
256.0	7.4725	pict72_1.JPG	2
272.0	7.6433	pict62_1.JPG	4
