onset	duration	pict	response
0.0	1.4170	pict36_1.JPG	4
16.0	2.3334	pict69_1.JPG	4
32.0	1.7834	pict49_1.JPG	1
48.0	1.9002	pict12_1.JPG	4
64.0	1.7510	pict11_1.JPG	4
80.0	2.9171	pict53_1.JPG	2
96.0	2.7840	pict54_1.JPG	4
112.0	2.4667	pict60_1.JPG	2
128.0	1.8503	pict37_1.JPG	1
144.0	2.5169	pict64_1.JPG	1
160.0	2.5000	pict25_1.JPG	4
176.0	2.4334	pict66_1.JPG	1
192.0	2.6000	pict65_1.JPG	2
208.0	1.4003	pict44_1.JPG	1
224.0	3.5332	pict57_1.JPG	2
240.0	2.4166	pict35_1.JPG	4
256.0	1.4000	pict33_1.JPG	4
272.0	1.6334	pict41_1.JPG	1
