onset	duration	pict	response
0.0	2.2002	pict34_1.JPG	3
16.0	4.9169	pict39_1.JPG	2
32.0	4.7167	pict48_1.JPG	2
48.0	5.4167	pict45_1.JPG	1
64.0	3.4171	pict17_1.JPG	2
80.0	3.5669	pict56_1.JPG	2
96.0	4.0169	pict59_1.JPG	1
112.0	2.9171	pict55_1.JPG	2
128.0	6.4316	pict29_1.JPG	3
144.0	6.1334	pict71_1.JPG	1
160.0	4.5000	pict63_1.JPG	2
176.0	3.4668	pict14_1.JPG	4
192.0	4.5333	pict09_1.JPG	3
208.0	2.2833	pict47_1.JPG	2
224.0	4.8333	pict62_1.JPG	2
240.0	4.7835	pict23_1.JPG	4
256.0	5.0167	pict10_1.JPG	3
272.0	2.7168	pict24_1.JPG	4
