onset	duration	pict	response
0.0	5.1501	pict30_1.JPG	3
16.0	6.5002	pict31_1.JPG	4
32.0	7.2501	pict08_1.JPG	4
48.0	6.7001	pict26_1.JPG	3
64.0	8.5171	pict02_1.JPG	3
80.0	5.8997	pict46_1.JPG	1
96.0	4.7004	pict21_1.JPG	3
112.0	5.9005	pict16_1.JPG	4
128.0	8.1832	pict04_1.JPG	3
144.0	6.9164	pict22_1.JPG	4
160.0	9.7000	pict32_1.JPG	4
176.0	4.7834	pict42_1.JPG	2
192.0	3.9667	pict05_1.JPG	4
208.0	7.4666	pict40_1.JPG	1
224.0	6.7500	pict72_1.JPG	2
240.0	3.1669	pict67_1.JPG	1
256.0	6.6833	pict70_1.JPG	2
272.0	5.9000	pict27_1.JPG	3
