onset	duration	pict	response
0.0	3.3587	pict70_1.JPG	1
16.0	1.7322	pict51_1.JPG	1
32.0	8.4359	pict33_1.JPG	4
48.0	4.5751	pict07_1.JPG	4
64.0	4.4483	pict38_1.JPG	1
80.0	8.1921	pict58_1.JPG	1
96.0	3.1309	pict42_1.JPG	1
112.0	16.0000	pict28_1.JPG	1
128.0	8.8447	pict17_1.JPG	4
144.0	4.8961	pict41_1.JPG	1
160.0	2.8646	pict47_1.JPG	1
176.0	9.2412	pict14_1.JPG	4
192.0	2.8310	pict46_1.JPG	1
208.0	8.0085	pict56_1.JPG	2
224.0	16.0000	pict63_1.JPG	2
240.0	8.5105	pict08_1.JPG	4
256.0	2.7945	pict67_1.JPG	1
272.0	2.6639	pict59_1.JPG	1
