onset	duration	pict	response
0.0	4.4168	pict30_1.JPG	3
16.0	7.0668	pict31_1.JPG	4
32.0	7.2500	pict08_1.JPG	4
48.0	8.1167	pict26_1.JPG	2
64.0	7.1004	pict02_1.JPG	3
80.0	6.5835	pict46_1.JPG	2
96.0	7.7338	pict21_1.JPG	4
112.0	8.3833	pict16_1.JPG	4
128.0	7.4834	pict04_1.JPG	3
144.0	8.5166	pict22_1.JPG	3
160.0	7.2167	pict32_1.JPG	3
176.0	8.5500	pict42_1.JPG	2
192.0	8.1500	pict05_1.JPG	2
208.0	6.5999	pict40_1.JPG	3
224.0	7.0169	pict72_1.JPG	1
240.0	9.3166	pict67_1.JPG	2
256.0	4.9499	pict70_1.JPG	1
272.0	3.4334	pict27_1.JPG	4
