onset	duration	pict	response
0.0	5.2668	pict34_1.JPG	2
16.0	4.9335	pict39_1.JPG	1
32.0	6.9668	pict48_1.JPG	1
48.0	6.8668	pict45_1.JPG	2
64.0	6.8337	pict17_1.JPG	2
80.0	6.4335	pict56_1.JPG	3
96.0	4.9002	pict59_1.JPG	1
112.0	6.1334	pict55_1.JPG	1
128.0	3.3836	pict29_1.JPG	4
144.0	4.5336	pict71_1.JPG	1
160.0	4.5171	pict63_1.JPG	3
176.0	5.8334	pict14_1.JPG	1
192.0	6.9166	pict09_1.JPG	3
208.0	5.0667	pict47_1.JPG	1
224.0	6.9833	pict62_1.JPG	2
240.0	2.3002	pict23_1.JPG	4
256.0	7.5332	pict10_1.JPG	3
272.0	6.3500	pict24_1.JPG	4
