onset	duration	pict	response
0.0	5.5835	pict30_1.JPG	3
16.0	6.1669	pict31_1.JPG	2
32.0	6.1501	pict08_1.JPG	3
48.0	6.5167	pict26_1.JPG	2
64.0	6.7004	pict02_1.JPG	3
80.0	7.0668	pict46_1.JPG	2
96.0	3.9005	pict21_1.JPG	3
112.0	3.8169	pict16_1.JPG	4
128.0	5.6166	pict04_1.JPG	2
144.0	6.0168	pict22_1.JPG	2
160.0	5.4167	pict32_1.JPG	3
176.0	5.3667	pict42_1.JPG	2
192.0	7.5999	pict05_1.JPG	3
208.0	6.2002	pict40_1.JPG	1
224.0	5.1666	pict72_1.JPG	2
240.0	4.5167	pict67_1.JPG	1
256.0	5.4498	pict70_1.JPG	2
272.0	5.8500	pict27_1.JPG	2
