onset	duration	pict	response
0.0	4.1336	pict36_1.JPG	3
16.0	6.0503	pict69_1.JPG	2
32.0	6.3166	pict49_1.JPG	1
48.0	4.7834	pict12_1.JPG	3
64.0	4.2504	pict11_1.JPG	3
80.0	4.2668	pict53_1.JPG	2
96.0	4.8838	pict54_1.JPG	3
112.0	4.6167	pict60_1.JPG	2
128.0	7.0501	pict37_1.JPG	2
144.0	5.6001	pict64_1.JPG	1
160.0	5.8501	pict25_1.JPG	4
176.0	5.7500	pict66_1.JPG	1
192.0	5.6334	pict65_1.JPG	2
208.0	6.8333	pict44_1.JPG	1
224.0	5.0167	pict57_1.JPG	2
240.0	6.7501	pict35_1.JPG	4
256.0	7.5166	pict33_1.JPG	3
272.0	5.9834	pict41_1.JPG	1
