onset	duration	pict	response
0.0	3.4668	pict70_1.JPG	2
16.0	1.6340	pict51_1.JPG	1
32.0	2.1001	pict33_1.JPG	4
48.0	3.6499	pict07_1.JPG	4
64.0	1.5173	pict38_1.JPG	1
80.0	1.8668	pict58_1.JPG	1
96.0	5.2670	pict42_1.JPG	2
112.0	4.4173	pict28_1.JPG	3
128.0	3.1002	pict17_1.JPG	4
144.0	6.4500	pict41_1.JPG	2
160.0	1.7335	pict47_1.JPG	1
176.0	2.3504	pict14_1.JPG	4
192.0	1.7669	pict46_1.JPG	1
208.0	3.4168	pict56_1.JPG	2
224.0	2.3501	pict63_1.JPG	1
240.0	1.4833	pict08_1.JPG	4
256.0	2.0334	pict67_1.JPG	1
272.0	3.9170	pict59_1.JPG	1
