onset	duration	pict	response
0.0	7.5002	pict05_1.JPG	4
16.0	7.3833	pict48_1.JPG	2
32.0	7.3834	pict53_1.JPG	1
48.0	7.4167	pict29_1.JPG	3
64.0	8.1338	pict21_1.JPG	3
80.0	7.7505	pict25_1.JPG	4
96.0	7.7502	pict52_1.JPG	1
112.0	6.9500	pict37_1.JPG	1
128.0	7.9001	pict64_1.JPG	1
144.0	7.0833	pict31_1.JPG	4
160.0	7.3834	pict49_1.JPG	1
176.0	7.7999	pict27_1.JPG	4
192.0	7.5666	pict61_1.JPG	1
208.0	7.7499	pict50_1.JPG	1
224.0	8.3166	pict26_1.JPG	3
240.0	8.1499	pict43_1.JPG	1
256.0	7.5666	pict19_1.JPG	4
272.0	7.4167	pict44_1.JPG	1
