onset	duration	pict	response
0.0	7.8002	pict32_1.JPG	4
16.0	8.0000	pict40_1.JPG	1
32.0	7.7167	pict22_1.JPG	3
48.0	7.4834	pict34_1.JPG	3
64.0	6.5338	pict35_1.JPG	4
80.0	7.4834	pict06_1.JPG	3
96.0	6.9666	pict55_1.JPG	2
112.0	7.4668	pict03_1.JPG	1
128.0	7.5666	pict68_1.JPG	1
144.0	7.5670	pict16_1.JPG	4
160.0	7.5168	pict69_1.JPG	2
176.0	7.5833	pict11_1.JPG	3
192.0	7.9167	pict54_1.JPG	1
208.0	7.4833	pict30_1.JPG	4
224.0	7.8168	pict45_1.JPG	1
240.0	7.4000	pict60_1.JPG	1
256.0	7.7499	pict72_1.JPG	1
272.0	8.4832	pict62_1.JPG	2
