onset	duration	pict	response
0.0	2.1528	pict15_1.JPG	3
16.0	1.5930	pict01_1.JPG	3
32.0	0.9463	pict36_1.JPG	3
48.0	2.7884	pict71_1.JPG	1
64.0	1.4836	pict23_1.JPG	3
80.0	1.3175	pict65_1.JPG	2
96.0	1.1195	pict02_1.JPG	2
112.0	1.0349	pict04_1.JPG	3
128.0	1.4067	pict18_1.JPG	3
144.0	2.0897	pict24_1.JPG	2
160.0	0.9331	pict39_1.JPG	1
176.0	1.0377	pict13_1.JPG	1
192.0	1.0008	pict09_1.JPG	3
208.0	0.8012	pict66_1.JPG	1
224.0	0.7836	pict20_1.JPG	3
240.0	1.2290	pict57_1.JPG	4
256.0	0.9734	pict10_1.JPG	1
272.0	1.8100	pict12_1.JPG	1
