onset	duration	pict	response
0.0	2.7168	pict34_1.JPG	3
16.0	4.6669	pict39_1.JPG	2
32.0	1.5668	pict48_1.JPG	2
48.0	2.9835	pict45_1.JPG	1
64.0	2.7673	pict17_1.JPG	4
80.0	6.9173	pict56_1.JPG	2
96.0	1.3670	pict59_1.JPG	1
112.0	1.7838	pict55_1.JPG	2
128.0	3.2168	pict29_1.JPG	3
144.0	6.0333	pict71_1.JPG	2
160.0	2.0834	pict63_1.JPG	2
176.0	1.9665	pict14_1.JPG	3
192.0	1.6001	pict09_1.JPG	3
208.0	1.2001	pict47_1.JPG	2
224.0	6.8000	pict62_1.JPG	2
240.0	1.2336	pict23_1.JPG	4
256.0	1.2668	pict10_1.JPG	3
272.0	2.6167	pict24_1.JPG	4
