onset	duration	pict	response
0.0	4.5837	pict03_1.JPG	4
16.0	1.6668	pict06_1.JPG	3
32.0	2.0168	pict19_1.JPG	3
48.0	1.5168	pict38_1.JPG	1
64.0	3.3505	pict68_1.JPG	2
80.0	2.5836	pict52_1.JPG	2
96.0	2.1840	pict13_1.JPG	3
112.0	1.6501	pict61_1.JPG	2
128.0	1.5834	pict28_1.JPG	3
144.0	6.8836	pict43_1.JPG	2
160.0	3.6502	pict15_1.JPG	4
176.0	1.8836	pict58_1.JPG	1
192.0	1.8002	pict18_1.JPG	4
208.0	1.9167	pict01_1.JPG	4
224.0	1.4667	pict20_1.JPG	3
240.0	1.3671	pict07_1.JPG	3
256.0	1.4167	pict50_1.JPG	1
272.0	3.4167	pict51_1.JPG	2
