onset	duration	pict	response
0.0	4.1336	pict15_1.JPG	4
16.0	8.6500	pict01_1.JPG	3
32.0	5.3667	pict36_1.JPG	3
48.0	8.2832	pict71_1.JPG	2
64.0	6.4339	pict23_1.JPG	3
80.0	4.6003	pict65_1.JPG	2
96.0	5.0670	pict02_1.JPG	3
112.0	8.7666	pict04_1.JPG	3
128.0	4.0668	pict18_1.JPG	4
144.0	3.5167	pict24_1.JPG	4
160.0	3.6835	pict39_1.JPG	1
176.0	5.9666	pict13_1.JPG	2
192.0	3.5004	pict09_1.JPG	3
208.0	6.3335	pict66_1.JPG	2
224.0	5.5500	pict20_1.JPG	3
240.0	4.7167	pict57_1.JPG	3
256.0	9.1998	pict10_1.JPG	3
272.0	5.5333	pict12_1.JPG	3
