onset	duration	pict	response
0.0	5.9333	pict32_1.JPG	3
16.0	6.4169	pict40_1.JPG	3
32.0	7.3001	pict22_1.JPG	3
48.0	6.1167	pict34_1.JPG	2
64.0	7.0173	pict35_1.JPG	4
80.0	7.5001	pict06_1.JPG	3
96.0	7.7337	pict55_1.JPG	3
112.0	6.9168	pict03_1.JPG	2
128.0	7.3999	pict68_1.JPG	2
144.0	7.4166	pict16_1.JPG	3
160.0	8.6333	pict69_1.JPG	2
176.0	6.7334	pict11_1.JPG	1
192.0	7.9165	pict54_1.JPG	3
208.0	7.5499	pict30_1.JPG	3
224.0	7.9665	pict45_1.JPG	2
240.0	6.6167	pict60_1.JPG	2
256.0	9.0998	pict72_1.JPG	3
272.0	6.9336	pict62_1.JPG	3
