onset	duration	pict	response
0.0	1.6521	pict36_1.JPG	4
16.0	2.8803	pict69_1.JPG	1
32.0	2.0547	pict49_1.JPG	1
48.0	1.7311	pict12_1.JPG	4
64.0	2.2375	pict11_1.JPG	4
80.0	1.3156	pict53_1.JPG	1
96.0	1.3324	pict54_1.JPG	1
112.0	1.8666	pict60_1.JPG	1
128.0	1.4337	pict37_1.JPG	1
144.0	1.2330	pict64_1.JPG	1
160.0	1.7996	pict25_1.JPG	4
176.0	3.4966	pict66_1.JPG	1
192.0	1.9490	pict65_1.JPG	1
208.0	1.2173	pict44_1.JPG	1
224.0	1.6664	pict57_1.JPG	1
240.0	2.4826	pict35_1.JPG	4
256.0	2.2487	pict33_1.JPG	4
272.0	1.3667	pict41_1.JPG	1
