onset	duration	pict	response
0.0	6.5669	pict07_1.JPG	4
16.0	8.3999	pict11_1.JPG	2
32.0	6.9000	pict24_1.JPG	4
48.0	6.8501	pict17_1.JPG	4
64.0	6.8004	pict39_1.JPG	1
80.0	8.5837	pict66_1.JPG	2
96.0	7.1173	pict59_1.JPG	4
112.0	7.4666	pict02_1.JPG	4
128.0	7.7166	pict42_1.JPG	3
144.0	7.8167	pict26_1.JPG	3
160.0	7.2000	pict41_1.JPG	1
176.0	6.7837	pict23_1.JPG	4
192.0	6.9668	pict65_1.JPG	1
208.0	7.9666	pict68_1.JPG	1
224.0	7.1500	pict14_1.JPG	4
240.0	7.0335	pict67_1.JPG	1
256.0	7.0166	pict64_1.JPG	1
272.0	7.7333	pict10_1.JPG	2
