onset	duration	pict	response
0.0	5.6167	pict32_1.JPG	3
16.0	7.0501	pict40_1.JPG	2
32.0	1.9334	pict22_1.JPG	3
48.0	7.5999	pict34_1.JPG	3
64.0	6.7341	pict35_1.JPG	4
80.0	8.9831	pict06_1.JPG	4
96.0	7.9000	pict55_1.JPG	2
112.0	7.0673	pict03_1.JPG	4
128.0	5.3334	pict68_1.JPG	1
144.0	9.2664	pict16_1.JPG	4
160.0	5.2832	pict69_1.JPG	3
176.0	6.4831	pict11_1.JPG	4
192.0	8.3164	pict54_1.JPG	2
208.0	7.0164	pict30_1.JPG	3
224.0	3.7170	pict45_1.JPG	1
240.0	6.5165	pict60_1.JPG	1
256.0	16.0000	pict72_1.JPG	1
272.0	6.9831	pict62_1.JPG	3
