onset	duration	pict	response
0.0	6.3501	pict70_1.JPG	1
16.0	5.3833	pict51_1.JPG	1
32.0	7.4502	pict33_1.JPG	4
48.0	7.1834	pict07_1.JPG	4
64.0	4.5504	pict38_1.JPG	1
80.0	6.6001	pict58_1.JPG	1
96.0	6.1169	pict42_1.JPG	1
112.0	5.1509	pict28_1.JPG	4
128.0	7.9170	pict17_1.JPG	3
144.0	3.5000	pict41_1.JPG	1
160.0	6.3667	pict47_1.JPG	1
176.0	7.3833	pict14_1.JPG	3
192.0	4.8667	pict46_1.JPG	1
208.0	7.5330	pict56_1.JPG	3
224.0	7.9166	pict63_1.JPG	2
240.0	3.6171	pict08_1.JPG	4
256.0	4.4503	pict67_1.JPG	1
272.0	6.0999	pict59_1.JPG	1
