onset	duration	pict	response
0.0	2.7170	pict03_1.JPG	4
16.0	3.0002	pict50_1.JPG	3
32.0	5.2001	pict04_1.JPG	3
48.0	1.5335	pict57_1.JPG	3
64.0	4.0338	pict43_1.JPG	3
80.0	3.9337	pict63_1.JPG	2
96.0	4.2336	pict52_1.JPG	1
112.0	3.0168	pict49_1.JPG	2
128.0	4.6505	pict34_1.JPG	3
144.0	4.6500	pict38_1.JPG	2
160.0	3.5499	pict40_1.JPG	3
176.0	4.7501	pict61_1.JPG	1
192.0	3.8835	pict58_1.JPG	2
208.0	5.1000	pict44_1.JPG	2
224.0	6.0669	pict29_1.JPG	3
240.0	5.8000	pict28_1.JPG	1
256.0	4.5667	pict12_1.JPG	1
272.0	2.1002	pict51_1.JPG	1
