onset	duration	pict	response
0.0	2.6337	pict07_1.JPG	4
16.0	4.7001	pict11_1.JPG	1
32.0	4.5334	pict24_1.JPG	2
48.0	5.0335	pict17_1.JPG	3
64.0	1.3838	pict39_1.JPG	1
80.0	1.8502	pict66_1.JPG	1
96.0	3.0503	pict59_1.JPG	2
112.0	2.0174	pict02_1.JPG	4
128.0	3.1167	pict42_1.JPG	3
144.0	2.7500	pict26_1.JPG	4
160.0	4.7667	pict41_1.JPG	1
176.0	2.8001	pict23_1.JPG	3
192.0	4.5501	pict65_1.JPG	2
208.0	4.6336	pict68_1.JPG	1
224.0	5.7333	pict14_1.JPG	2
240.0	2.8167	pict67_1.JPG	2
256.0	1.9501	pict64_1.JPG	1
272.0	2.9334	pict10_1.JPG	4
