onset	duration	pict	response
0.0	4.7826	pict15_1.JPG	4
16.0	6.5454	pict01_1.JPG	4
32.0	5.4354	pict36_1.JPG	4
48.0	9.8766	pict71_1.JPG	4
64.0	5.1453	pict23_1.JPG	4
80.0	8.0752	pict65_1.JPG	3
96.0	5.4918	pict02_1.JPG	4
112.0	4.8400	pict04_1.JPG	4
128.0	5.0760	pict18_1.JPG	4
144.0	5.7416	pict24_1.JPG	4
160.0	5.6089	pict39_1.JPG	1
176.0	16.0000	pict13_1.JPG	1
192.0	6.4243	pict09_1.JPG	4
208.0	6.7239	pict66_1.JPG	2
224.0	5.6073	pict20_1.JPG	4
240.0	8.4437	pict57_1.JPG	3
256.0	7.3595	pict10_1.JPG	3
272.0	4.7578	pict12_1.JPG	4
