onset	duration	pict	response
0.0	2.9340	pict05_1.JPG	4
16.0	7.6000	pict48_1.JPG	2
32.0	7.0000	pict53_1.JPG	3
48.0	6.3499	pict29_1.JPG	2
64.0	6.6671	pict21_1.JPG	2
80.0	3.0508	pict25_1.JPG	4
96.0	4.5835	pict52_1.JPG	1
112.0	3.2835	pict37_1.JPG	1
128.0	3.0667	pict64_1.JPG	2
144.0	4.0334	pict31_1.JPG	4
160.0	2.3168	pict49_1.JPG	1
176.0	4.1841	pict27_1.JPG	3
192.0	6.0334	pict61_1.JPG	2
208.0	2.7838	pict50_1.JPG	1
224.0	3.3667	pict26_1.JPG	4
240.0	3.4668	pict43_1.JPG	1
256.0	7.6333	pict19_1.JPG	2
272.0	2.2168	pict44_1.JPG	1
