onset	duration	pict	response
0.0	7.1835	pict15_1.JPG	4
16.0	7.4333	pict01_1.JPG	4
32.0	7.1500	pict36_1.JPG	4
48.0	6.9999	pict71_1.JPG	1
64.0	6.3674	pict23_1.JPG	3
80.0	7.4002	pict65_1.JPG	2
96.0	7.2006	pict02_1.JPG	4
112.0	8.4997	pict04_1.JPG	3
128.0	6.8998	pict18_1.JPG	4
144.0	6.8999	pict24_1.JPG	3
160.0	7.0667	pict39_1.JPG	1
176.0	6.7831	pict13_1.JPG	3
192.0	6.7831	pict09_1.JPG	3
208.0	5.7665	pict66_1.JPG	1
224.0	7.3834	pict20_1.JPG	2
240.0	6.9665	pict57_1.JPG	2
256.0	6.4998	pict10_1.JPG	3
272.0	6.8665	pict12_1.JPG	4
