onset	duration	pict	response
0.0	7.3500	pict05_1.JPG	3
16.0	8.2667	pict48_1.JPG	3
32.0	8.2666	pict53_1.JPG	3
48.0	7.7666	pict29_1.JPG	4
64.0	8.7174	pict21_1.JPG	4
80.0	7.5672	pict25_1.JPG	4
96.0	7.8168	pict52_1.JPG	1
112.0	7.9166	pict37_1.JPG	1
128.0	7.4331	pict64_1.JPG	1
144.0	6.9665	pict31_1.JPG	3
160.0	8.5331	pict49_1.JPG	1
176.0	7.2665	pict27_1.JPG	3
192.0	7.4502	pict61_1.JPG	1
208.0	7.6165	pict50_1.JPG	1
224.0	7.6664	pict26_1.JPG	3
240.0	6.7498	pict43_1.JPG	1
256.0	7.2998	pict19_1.JPG	4
272.0	7.2164	pict44_1.JPG	1
