onset	duration	pict	response
0.0	1.8756	pict70_1.JPG	1
16.0	1.0975	pict51_1.JPG	1
32.0	1.5163	pict33_1.JPG	3
48.0	2.0878	pict07_1.JPG	3
64.0	2.4185	pict38_1.JPG	3
80.0	2.2874	pict58_1.JPG	3
96.0	1.2148	pict42_1.JPG	3
112.0	1.2203	pict28_1.JPG	2
128.0	1.3063	pict17_1.JPG	3
144.0	0.9967	pict41_1.JPG	1
160.0	1.0535	pict47_1.JPG	1
176.0	1.3980	pict14_1.JPG	1
192.0	1.4528	pict46_1.JPG	3
208.0	0.9680	pict56_1.JPG	4
224.0	0.8563	pict63_1.JPG	1
240.0	1.8351	pict08_1.JPG	3
256.0	1.3480	pict67_1.JPG	2
272.0	2.3280	pict59_1.JPG	3
