onset	duration	pict	response
0.0	3.7407	pict02.JPG	3
16.0	1.6112	pict06.JPG	3
32.0	2.2025	pict57.JPG	3
48.0	2.3155	pict35.JPG	4
64.0	3.5048	pict62.JPG	3
80.0	1.9356	pict14.JPG	1
96.0	1.9392	pict31.JPG	3
112.0	2.0791	pict28.JPG	2
128.0	2.4457	pict04.JPG	3
144.0	1.3166	pict71.JPG	1
160.0	2.0098	pict09.JPG	3
176.0	1.9818	pict17.JPG	3
192.0	1.4705	pict56.JPG	3
208.0	3.0552	pict59.JPG	2
224.0	2.1718	pict48.JPG	1
240.0	1.4999	pict39.JPG	1
256.0	1.9007	pict26.JPG	3
272.0	2.8891	pict08.JPG	1
