onset	duration	pict	response
0.0	1.0400	pict36_1.JPG	4
16.0	1.3998	pict69_1.JPG	3
32.0	1.2264	pict49_1.JPG	1
48.0	1.7595	pict12_1.JPG	1
64.0	1.4005	pict11_1.JPG	3
80.0	1.9597	pict53_1.JPG	3
96.0	2.3328	pict54_1.JPG	2
112.0	1.8261	pict60_1.JPG	2
128.0	1.6265	pict37_1.JPG	1
144.0	2.5198	pict64_1.JPG	2
160.0	2.1460	pict25_1.JPG	3
176.0	1.1864	pict66_1.JPG	1
192.0	2.3059	pict65_1.JPG	2
208.0	2.0530	pict44_1.JPG	1
224.0	2.0128	pict57_1.JPG	3
240.0	1.7198	pict35_1.JPG	4
256.0	1.5330	pict33_1.JPG	3
272.0	2.1327	pict41_1.JPG	1
