onset	duration	pict	response
0.0	2.0507	pict15_1.JPG	4
16.0	3.5168	pict01_1.JPG	3
32.0	2.6502	pict36_1.JPG	4
48.0	5.4667	pict71_1.JPG	1
64.0	3.0673	pict23_1.JPG	3
80.0	2.0166	pict65_1.JPG	2
96.0	1.2338	pict02_1.JPG	4
112.0	6.5501	pict04_1.JPG	3
128.0	1.5167	pict18_1.JPG	4
144.0	3.4167	pict24_1.JPG	3
160.0	3.9502	pict39_1.JPG	1
176.0	1.6667	pict13_1.JPG	3
192.0	4.9167	pict09_1.JPG	4
208.0	3.0500	pict66_1.JPG	1
224.0	1.8166	pict20_1.JPG	4
240.0	3.3336	pict57_1.JPG	2
256.0	2.2334	pict10_1.JPG	3
272.0	1.3001	pict12_1.JPG	4
