onset	duration	pict	response
0.0	5.3667	pict72.JPG	2
16.0	5.9002	pict32.JPG	3
32.0	5.3333	pict21.JPG	3
48.0	6.7165	pict45.JPG	1
64.0	6.7339	pict12.JPG	3
80.0	6.6501	pict67.JPG	2
96.0	6.7167	pict18.JPG	4
112.0	7.1331	pict25.JPG	4
128.0	8.9163	pict66.JPG	2
144.0	6.3832	pict11.JPG	4
160.0	6.4668	pict34.JPG	1
176.0	6.1338	pict07.JPG	2
192.0	6.5498	pict70.JPG	1
208.0	6.3835	pict36.JPG	4
224.0	7.4664	pict37.JPG	2
240.0	5.8331	pict38.JPG	1
256.0	6.2331	pict16.JPG	4
272.0	6.0998	pict15.JPG	4
