onset	duration	pict	response
0.0	5.5000	pict70_1.JPG	1
16.0	7.3831	pict51_1.JPG	1
32.0	6.9334	pict33_1.JPG	3
48.0	5.3500	pict07_1.JPG	3
64.0	6.4171	pict38_1.JPG	1
80.0	7.4502	pict58_1.JPG	2
96.0	6.5333	pict42_1.JPG	2
112.0	7.3505	pict28_1.JPG	3
128.0	6.2165	pict17_1.JPG	3
144.0	7.2831	pict41_1.JPG	2
160.0	6.4831	pict47_1.JPG	2
176.0	7.5167	pict14_1.JPG	4
192.0	6.2665	pict46_1.JPG	1
208.0	7.6830	pict56_1.JPG	2
224.0	7.0831	pict63_1.JPG	2
240.0	6.2833	pict08_1.JPG	4
256.0	7.1500	pict67_1.JPG	1
272.0	6.6832	pict59_1.JPG	1
