onset	duration	pict	response
0.0	6.7167	pict34_1.JPG	2
16.0	1.6336	pict39_1.JPG	1
32.0	4.1005	pict48_1.JPG	1
48.0	1.5502	pict45_1.JPG	1
64.0	2.0672	pict17_1.JPG	4
80.0	2.2001	pict56_1.JPG	2
96.0	1.4336	pict59_1.JPG	1
112.0	5.4004	pict55_1.JPG	2
128.0	5.6836	pict29_1.JPG	3
144.0	5.5501	pict71_1.JPG	1
160.0	3.6834	pict63_1.JPG	3
176.0	16.0000	pict14_1.JPG	3
192.0	1.1669	pict09_1.JPG	4
208.0	1.2501	pict47_1.JPG	1
224.0	7.2833	pict62_1.JPG	3
240.0	4.9334	pict23_1.JPG	2
256.0	1.2670	pict10_1.JPG	1
272.0	5.0667	pict24_1.JPG	1
