onset	duration	pict	response
0.0	2.0002	pict72.JPG	2
16.0	3.6336	pict32.JPG	3
32.0	2.0335	pict21.JPG	1
48.0	5.3834	pict45.JPG	1
64.0	6.0172	pict12.JPG	2
80.0	2.8002	pict67.JPG	2
96.0	1.9502	pict18.JPG	1
112.0	2.7337	pict25.JPG	4
128.0	5.3837	pict66.JPG	2
144.0	2.9168	pict11.JPG	4
160.0	2.8835	pict34.JPG	3
176.0	2.3835	pict07.JPG	4
192.0	1.8834	pict70.JPG	1
208.0	4.3332	pict36.JPG	2
224.0	3.3668	pict37.JPG	4
240.0	3.2836	pict38.JPG	4
256.0	6.0833	pict16.JPG	2
272.0	2.4999	pict15.JPG	4
