onset	duration	pict	response
0.0	2.6170	pict03_1.JPG	4
16.0	3.6001	pict06_1.JPG	4
32.0	2.8835	pict19_1.JPG	3
48.0	5.4000	pict38_1.JPG	2
64.0	2.3009	pict68_1.JPG	2
80.0	2.3170	pict52_1.JPG	1
96.0	1.6004	pict13_1.JPG	3
112.0	3.8166	pict61_1.JPG	2
128.0	5.2834	pict28_1.JPG	2
144.0	3.9500	pict43_1.JPG	1
160.0	2.7340	pict15_1.JPG	3
176.0	2.3834	pict58_1.JPG	1
192.0	4.0999	pict18_1.JPG	3
208.0	3.1500	pict01_1.JPG	3
224.0	2.2833	pict20_1.JPG	3
240.0	3.6335	pict07_1.JPG	4
256.0	1.2834	pict50_1.JPG	1
272.0	2.0500	pict51_1.JPG	2
