onset	duration	pict	response
0.0	1.9837	pict30_1.JPG	4
16.0	3.6500	pict31_1.JPG	3
32.0	3.8334	pict08_1.JPG	4
48.0	4.0834	pict26_1.JPG	3
64.0	4.6675	pict02_1.JPG	3
80.0	2.8837	pict46_1.JPG	1
96.0	3.4668	pict21_1.JPG	2
112.0	5.0839	pict16_1.JPG	3
128.0	4.8332	pict04_1.JPG	3
144.0	3.4333	pict22_1.JPG	3
160.0	5.0166	pict32_1.JPG	3
176.0	4.2833	pict42_1.JPG	2
192.0	2.6499	pict05_1.JPG	3
208.0	3.4833	pict40_1.JPG	2
224.0	4.4501	pict72_1.JPG	2
240.0	2.5000	pict67_1.JPG	1
256.0	4.1499	pict70_1.JPG	2
272.0	2.1500	pict27_1.JPG	3
