onset	duration	pict	response
0.0	7.0502	pict05_1.JPG	4
16.0	7.5000	pict48_1.JPG	1
32.0	7.0000	pict53_1.JPG	1
48.0	7.1334	pict29_1.JPG	3
64.0	7.3339	pict21_1.JPG	4
80.0	6.7004	pict25_1.JPG	4
96.0	6.4333	pict52_1.JPG	1
112.0	6.7003	pict37_1.JPG	1
128.0	7.7001	pict64_1.JPG	2
144.0	7.0667	pict31_1.JPG	3
160.0	7.1667	pict49_1.JPG	1
176.0	8.1666	pict27_1.JPG	4
192.0	8.9500	pict61_1.JPG	2
208.0	9.7999	pict50_1.JPG	1
224.0	7.2499	pict26_1.JPG	1
240.0	6.3832	pict43_1.JPG	1
256.0	8.5166	pict19_1.JPG	3
272.0	7.9500	pict44_1.JPG	1
