onset	duration	pict	response
0.0	4.8835	pict36_1.JPG	2
16.0	7.2333	pict69_1.JPG	1
32.0	5.0001	pict49_1.JPG	4
48.0	6.3834	pict12_1.JPG	4
64.0	4.0172	pict11_1.JPG	4
80.0	6.9336	pict53_1.JPG	1
96.0	4.2166	pict54_1.JPG	3
112.0	6.3168	pict60_1.JPG	1
128.0	8.5835	pict37_1.JPG	2
144.0	3.8667	pict64_1.JPG	1
160.0	2.9004	pict25_1.JPG	4
176.0	7.3168	pict66_1.JPG	1
192.0	4.2501	pict65_1.JPG	2
208.0	5.8667	pict44_1.JPG	1
224.0	6.5833	pict57_1.JPG	3
240.0	6.3666	pict35_1.JPG	4
256.0	5.2000	pict33_1.JPG	4
272.0	6.5999	pict41_1.JPG	1
