onset	duration	pict	response
0.0	3.7839	pict05_1.JPG	3
16.0	6.1669	pict48_1.JPG	3
32.0	7.8333	pict53_1.JPG	2
48.0	4.1834	pict29_1.JPG	3
64.0	5.7838	pict21_1.JPG	3
80.0	5.1335	pict25_1.JPG	4
96.0	8.4168	pict52_1.JPG	2
112.0	5.5167	pict37_1.JPG	2
128.0	8.8833	pict64_1.JPG	2
144.0	8.8336	pict31_1.JPG	3
160.0	6.5834	pict49_1.JPG	1
176.0	8.2165	pict27_1.JPG	3
192.0	8.3832	pict61_1.JPG	2
208.0	7.9166	pict50_1.JPG	2
224.0	7.8666	pict26_1.JPG	3
240.0	3.8666	pict43_1.JPG	2
256.0	6.6166	pict19_1.JPG	3
272.0	7.7333	pict44_1.JPG	2
