onset	duration	pict	response
0.0	3.0336	pict03_1.JPG	4
16.0	3.0668	pict06_1.JPG	4
32.0	2.7168	pict19_1.JPG	3
48.0	4.1334	pict38_1.JPG	2
64.0	4.6005	pict68_1.JPG	2
80.0	2.0171	pict52_1.JPG	3
96.0	2.4668	pict13_1.JPG	3
112.0	2.7834	pict61_1.JPG	2
128.0	2.2334	pict28_1.JPG	2
144.0	2.9502	pict43_1.JPG	2
160.0	2.4173	pict15_1.JPG	4
176.0	5.8167	pict58_1.JPG	2
192.0	5.8333	pict18_1.JPG	4
208.0	3.6334	pict01_1.JPG	4
224.0	6.9833	pict20_1.JPG	4
240.0	3.8334	pict07_1.JPG	4
256.0	3.5668	pict50_1.JPG	1
272.0	2.2000	pict51_1.JPG	2
