onset	duration	pict	response
0.0	2.2069	pict30_1.JPG	4
16.0	2.0901	pict31_1.JPG	4
32.0	1.1953	pict08_1.JPG	4
48.0	2.3691	pict26_1.JPG	4
64.0	2.4561	pict02_1.JPG	4
80.0	1.4045	pict46_1.JPG	1
96.0	2.0013	pict21_1.JPG	4
112.0	1.8723	pict16_1.JPG	4
128.0	5.5268	pict04_1.JPG	3
144.0	1.6328	pict22_1.JPG	4
160.0	3.4139	pict32_1.JPG	4
176.0	7.3969	pict42_1.JPG	3
192.0	1.0310	pict05_1.JPG	4
208.0	6.1519	pict40_1.JPG	3
224.0	2.1992	pict72_1.JPG	2
240.0	1.3738	pict67_1.JPG	1
256.0	3.4451	pict70_1.JPG	2
272.0	3.9990	pict27_1.JPG	4
