onset	duration	pict	response
0.0	4.6671	pict03_1.JPG	4
16.0	6.0000	pict06_1.JPG	4
32.0	6.3002	pict19_1.JPG	4
48.0	5.0667	pict38_1.JPG	1
64.0	8.1504	pict68_1.JPG	2
80.0	7.3835	pict52_1.JPG	2
96.0	4.8001	pict13_1.JPG	3
112.0	5.3502	pict61_1.JPG	1
128.0	7.8836	pict28_1.JPG	3
144.0	6.5502	pict43_1.JPG	1
160.0	6.3500	pict15_1.JPG	3
176.0	6.7834	pict58_1.JPG	2
192.0	6.2334	pict18_1.JPG	4
208.0	6.0000	pict01_1.JPG	4
224.0	5.8666	pict20_1.JPG	4
240.0	6.5167	pict07_1.JPG	3
256.0	4.1501	pict50_1.JPG	1
272.0	4.8835	pict51_1.JPG	1
