onset	duration	pict	response
0.0	5.4167	pict05_1.JPG	3
16.0	7.1000	pict48_1.JPG	2
32.0	6.1333	pict53_1.JPG	2
48.0	6.8999	pict29_1.JPG	3
64.0	6.0674	pict21_1.JPG	4
80.0	4.7668	pict25_1.JPG	4
96.0	6.0335	pict52_1.JPG	1
112.0	6.1832	pict37_1.JPG	1
128.0	6.3668	pict64_1.JPG	1
144.0	6.0005	pict31_1.JPG	3
160.0	5.5999	pict49_1.JPG	1
176.0	6.0665	pict27_1.JPG	3
192.0	7.5499	pict61_1.JPG	2
208.0	6.8500	pict50_1.JPG	1
224.0	5.6335	pict26_1.JPG	4
240.0	6.7998	pict43_1.JPG	1
256.0	5.9832	pict19_1.JPG	3
272.0	6.9997	pict44_1.JPG	1
