onset	duration	pict	response
0.0	5.7335	pict50.JPG	4
16.0	6.1668	pict16.JPG	1
32.0	3.4168	pict26.JPG	2
48.0	6.2501	pict21.JPG	1
64.0	5.4338	pict05.JPG	4
80.0	2.8337	pict22.JPG	1
96.0	5.2835	pict62.JPG	3
112.0	6.6334	pict51.JPG	1
128.0	6.9841	pict43.JPG	4
144.0	6.3167	pict42.JPG	4
160.0	5.2169	pict14.JPG	1
176.0	7.0166	pict23.JPG	2
192.0	2.6834	pict07.JPG	4
208.0	8.5500	pict04.JPG	3
224.0	3.5667	pict11.JPG	1
240.0	3.7001	pict34.JPG	1
256.0	7.7167	pict68.JPG	2
272.0	6.4167	pict31.JPG	2
