onset	duration	pict	response
0.0	6.5005	pict34_1.JPG	3
16.0	8.2168	pict39_1.JPG	1
32.0	8.2167	pict48_1.JPG	2
48.0	6.8001	pict45_1.JPG	3
64.0	8.2007	pict17_1.JPG	4
80.0	8.2001	pict56_1.JPG	3
96.0	7.6836	pict59_1.JPG	3
112.0	7.8668	pict55_1.JPG	2
128.0	7.4833	pict29_1.JPG	3
144.0	6.0666	pict71_1.JPG	2
160.0	6.1334	pict63_1.JPG	3
176.0	8.3334	pict14_1.JPG	1
192.0	6.5668	pict09_1.JPG	4
208.0	7.6500	pict47_1.JPG	1
224.0	6.8333	pict62_1.JPG	3
240.0	5.1834	pict23_1.JPG	2
256.0	6.4166	pict10_1.JPG	3
272.0	8.1832	pict24_1.JPG	4
